spacy_word	spacy_lemma	spacy_pos	spacy_tag	dependency	dependency_head	dependency_head_pos	dependency_children	text_id_numeric	text_id	sent_index_in_text	manually_corrected
Hologramm	Hologramm	NOUN	NN	nk	vom	ADP	[Objektes]	10	p4	5	False
des	der	DET	ART	nk	Objektes	NOUN	[]	10	p4	5	False
unveränderten	unverändert	ADJ	ADJA	nk	Objektes	NOUN	[]	10	p4	5	False
Objektes	Objekt	NOUN	NN	ag	Hologramm	NOUN	[des, unveränderten]	10	p4	5	False
führt	führen	VERB	VVFIN	ROOT	führt	VERB	[Überlagerung, zu, .]	10	p4	5	False
zu	zu	ADP	APPR	po	führt	VERB	[Interferenzstrukturen]	10	p4	5	False
Interferenzstrukturen	Interferenzstruktur	NOUN	NN	nk	zu	ADP	[im]	10	p4	5	False
im	in	ADP	APPRART	mnr	Interferenzstrukturen	NOUN	[Bild]	10	p4	5	False
holografischen	holografisch	ADJ	ADJA	nk	Bild	NOUN	[]	10	p4	5	False
Bild	Bild	NOUN	NN	nk	im	ADP	[holografischen, ,, auftreten]	10	p4	5	False
,	--	PUNCT	$,	punct	Bild	NOUN	[]	10	p4	5	False
die	der	PRON	PRELS	sb	auftreten	VERB	[]	10	p4	5	False
nur	nur	ADV	ADV	mo	für	ADP	[]	10	p4	5	False
für	für	ADP	APPR	mo	auftreten	VERB	[nur, Teile]	10	p4	5	False
diejenigen	derjenige	DET	PDAT	nk	Teile	NOUN	[]	10	p4	5	False
Teile	Teil	NOUN	NN	nk	für	ADP	[diejenigen, Objektes, haben]	10	p4	5	False
des	der	DET	ART	nk	Objektes	NOUN	[]	10	p4	5	False
Objektes	Objekt	NOUN	NN	ag	Teile	NOUN	[des]	10	p4	5	False
auftreten	auftreten	VERB	VVFIN	rc	Bild	NOUN	[die, für, ,]	10	p4	5	False
,	--	PUNCT	$,	punct	auftreten	VERB	[]	10	p4	5	False
die	der	PRON	PRELS	sb	haben	AUX	[]	10	p4	5	False
sich	sich	PRON	PRF	oa	verändert	VERB	[]	10	p4	5	False
verändert	verändern	VERB	VVPP	oc	haben	AUX	[sich]	10	p4	5	False
haben	haben	AUX	VAFIN	rc	Teile	NOUN	[die, verändert]	10	p4	5	False
.	--	PUNCT	$.	punct	führt	VERB	[]	10	p4	5	False
Auf	auf	ADP	APPR	mo	kann	AUX	[Weise]	10	p4	6	False
diese	dieser	DET	PDAT	nk	Weise	NOUN	[]	10	p4	6	False
Weise	Weise	NOUN	NN	nk	Auf	ADP	[diese]	10	p4	6	False
kann	können	AUX	VMFIN	ROOT	kann	AUX	[Auf, man, feststellen, .]	10	p4	6	False
man	man	PRON	PIS	sb	kann	AUX	[]	10	p4	6	False
Gestaltsänderungen	Gestaltsänderung	NOUN	NN	oa	feststellen	VERB	[sind]	10	p4	6	False
feststellen	feststellen	VERB	VVINF	oc	kann	AUX	[Gestaltsänderungen, ,]	10	p4	6	False
,	--	PUNCT	$,	punct	feststellen	VERB	[]	10	p4	6	False
die	der	PRON	PRELS	sb	sind	AUX	[]	10	p4	6	False
wesentlich	wesentlich	ADV	ADJD	mo	kleiner	ADV	[]	10	p4	6	False
kleiner	klein	ADV	ADJD	pd	sind	AUX	[wesentlich, Wellenlänge]	10	p4	6	False
als	als	ADP	KOKOM	cm	Wellenlänge	NOUN	[]	10	p4	6	False
eine	ein	DET	ART	nk	Wellenlänge	NOUN	[]	10	p4	6	False
Wellenlänge	Wellenlang	NOUN	NN	cc	kleiner	ADV	[als, eine, Lichtes]	10	p4	6	False
des	der	DET	ART	nk	Lichtes	NOUN	[]	10	p4	6	False
beleuchtenden	beleuchtend	ADJ	ADJA	nk	Lichtes	NOUN	[]	10	p4	6	False
Lichtes	Licht	NOUN	NN	ag	Wellenlänge	NOUN	[des, beleuchtenden]	10	p4	6	False
sind	sein	AUX	VAFIN	rc	Gestaltsänderungen	NOUN	[die, kleiner]	10	p4	6	False
.	--	PUNCT	$.	punct	kann	AUX	[]	10	p4	6	False
Durch	durch	ADP	APPR	mo	können	AUX	[Einführen]	11	p5	1	False
Einführen	Einführen	NOUN	NN	nk	Durch	ADP	[Masse]	11	p5	1	False
der	der	DET	ART	nk	Masse	NOUN	[]	11	p5	1	False
effektiven	effektiv	ADJ	ADJA	nk	Masse	NOUN	[]	11	p5	1	False
Masse	Masse	NOUN	NN	ag	Einführen	NOUN	[der, effektiven]	11	p5	1	False
können	können	AUX	VMFIN	ROOT	können	AUX	[Durch, Elektronen, werden, und, .]	11	p5	1	False
Elektronen	Elektron	NOUN	NN	sb	können	AUX	[im, und, Kristalles]	11	p5	1	True
im	in	ADP	APPRART	mnr	Elektronen	NOUN	[Leitungsband]	11	p5	1	False
Leitungsband	Leitungsband	NOUN	NN	nk	im	ADP	[und]	11	p5	1	False
und	und	CCONJ	KON	cd	Elektronen	NOUN	[Löcher]	11	p5	1	True
Löcher	Loch	NOUN	NN	cj	und	CCONJ	[im]	11	p5	1	True
im	in	ADP	APPRART	mnr	Löcher	NOUN	[Valenzband]	11	p5	1	True
Valenzband	Valenzband	NOUN	NN	nk	im	ADP	[]	11	p5	1	True
eines	ein	DET	ART	nk	Kristalles	NOUN	[]	11	p5	1	False
Kristalles	Kristall	NOUN	NN	ag	Elektronen	NOUN	[eines]	11	p5	1	True
wie	wie	ADP	APPR	mo	augefasst	VERB	[Teilchen]	11	p5	1	True
freie	frei	ADJ	ADJA	nk	Teilchen	NOUN	[]	11	p5	1	False
Teilchen	Teilche	NOUN	NN	cc	wie	ADP	[freie]	11	p5	1	True
aufgefasst	auffassen	VERB	VVPP	oc	werden	AUX	[]	11	p5	1	False
werden	werden	AUX	VAINF	oc	können	AUX	[aufgefasst]	11	p5	1	False
und	und	CCONJ	KON	cd	können	AUX	[bewegen]	11	p5	1	False
bewegen	bewegen	VERB	VVFIN	cj	und	CCONJ	[sich, am, auf]	11	p5	1	True
sich	sich	PRON	PRF	oa	bewegen	VERB	[]	11	p5	1	False
am	an	ADP	APPRART	mo	bewegen	VERB	[Energieminimum, und]	11	p5	1	True
Energieminimum	Energieminimum	NOUN	NN	nk	am	ADP	[im]	11	p5	1	False
im	in	ADP	APPRART	mnr	Energieminimum	NOUN	[Leitungsband]	11	p5	1	True
Leitungsband	Leitungsband	PROPN	NN	nk	im	ADP	[]	11	p5	1	False
und	und	CCONJ	KON	cd	am	ADP	[am]	11	p5	1	True
am	an	ADP	APPRART	cj	und	CCONJ	[Energiemaximum]	11	p5	1	False
Energiemaximum	Energiemaximum	NOUN	NN	nk	am	ADP	[im]	11	p5	1	False
im	in	ADP	APPRART	mnr	Energiemaximum	NOUN	[Valenzband]	11	p5	1	False
Valenzband	Valenzband	NOUN	NN	nk	im	ADP	[auf]	11	p5	1	False
auf	auf	ADP	APPR	mo	bewegen	VERB	[Parabeln]	11	p5	1	True
Parabeln	Parabel	NOUN	NN	nk	auf	ADP	[]	11	p5	1	False
.	--	PUNCT	$.	punct	können	AUX	[]	11	p5	1	False
Da	da	SCONJ	KOUS	cp	ist	AUX	[]	11	p5	2	False
die	der	DET	ART	nk	Masse	NOUN	[]	11	p5	2	False
effektive	effektiv	ADJ	ADJA	nk	Masse	NOUN	[]	11	p5	2	False
Masse	Masse	NOUN	NN	sb	ist	AUX	[die, effektive]	11	p5	2	False
im	in	ADP	APPRART	mo	ist	AUX	[Teil]	11	p5	2	False
oberen	oberer	ADJ	ADJA	nk	Teil	NOUN	[]	11	p5	2	False
Teil	Teil	NOUN	NN	nk	im	ADP	[oberen, Valenzbandes]	11	p5	2	False
des	der	DET	ART	nk	Valenzbandes	NOUN	[]	11	p5	2	False
Valenzbandes	Valenzband	NOUN	NN	ag	Teil	NOUN	[des]	11	p5	2	False
negativ	negativ	ADV	ADJD	pd	ist	AUX	[]	11	p5	2	False
ist	sein	AUX	VAFIN	mo	gekrümmt	VERB	[Da, Masse, im, negativ]	11	p5	2	False
,	--	PUNCT	$,	punct	wird	AUX	[]	11	p5	2	False
wird	werden	AUX	VAFIN	ROOT	wird	AUX	[,, Energieparabel, gekrümmt, .]	11	p5	2	False
die	der	DET	ART	nk	Energieparabel	NOUN	[]	11	p5	2	False
Energieparabel	Energieparabel	NOUN	NN	sb	wird	AUX	[die, Löcher]	11	p5	2	False
der	der	DET	ART	nk	Löcher	NOUN	[]	11	p5	2	False
Löcher	Loch	NOUN	NN	ag	Energieparabel	NOUN	[der]	11	p5	2	False
nach	nach	ADP	APPR	mo	gekrümmt	VERB	[unten]	11	p5	2	False
unten	unten	ADV	ADV	nk	nach	ADP	[]	11	p5	2	False
gekrümmt	gekrümmen	VERB	VVPP	oc	wird	AUX	[ist, nach]	11	p5	2	False
.	--	PUNCT	$.	punct	wird	AUX	[]	11	p5	2	False
Daraus	daraus	ADV	PROAV	mo	ergeben	VERB	[]	11	p5	3	False
ergeben	ergeben	VERB	VVFIN	ROOT	ergeben	VERB	[Daraus, sich, zwischen, Standardbänder, .]	11	p5	3	False
sich	sich	PRON	PRF	oa	ergeben	VERB	[]	11	p5	3	False
zwischen	zwischen	ADP	APPR	mo	ergeben	VERB	[Parabeln]	11	p5	3	False
den	der	DET	ART	nk	Parabeln	NOUN	[]	11	p5	3	False
Parabeln	Parabel	NOUN	NN	nk	zwischen	ADP	[den]	11	p5	3	False
die	der	DET	ART	nk	Standardbänder	NOUN	[]	11	p5	3	False
so	so	ADV	ADV	mo	genannten	ADJ	[]	11	p5	3	False
genannten	genannt	ADJ	ADJA	nk	Standardbänder	NOUN	[so]	11	p5	3	False
Standardbänder	Standardbänder	NOUN	NN	sb	ergeben	VERB	[die, genannten]	11	p5	3	False
.	--	PUNCT	$.	punct	ergeben	VERB	[]	11	p5	3	False
Bei	bei	ADP	APPR	mo	kann	AUX	[Absorption]	11	p5	4	False
der	der	DET	ART	nk	Absorption	NOUN	[]	11	p5	4	False
Absorption	Absorption	NOUN	NN	nk	Bei	ADP	[der, Photons]	11	p5	4	False
eines	ein	DET	ART	nk	Photons	NOUN	[]	11	p5	4	False
Photons	Photon	NOUN	NN	ag	Absorption	NOUN	[eines]	11	p5	4	False
kann	können	AUX	VMFIN	ROOT	kann	AUX	[Bei, Elektron, werden, .]	11	p5	4	False
ein	ein	DET	ART	nk	Elektron	NOUN	[]	11	p5	4	False
Elektron	Elektron	NOUN	NN	sb	kann	AUX	[ein, aus]	11	p5	4	False
aus	aus	ADP	APPR	mnr	Elektron	NOUN	[Valenzband]	11	p5	4	False
dem	der	DET	ART	nk	Valenzband	NOUN	[]	11	p5	4	False
Valenzband	Valenzband	NOUN	NN	nk	aus	ADP	[dem]	11	p5	4	True
in	in	ADP	APPR	mo	angeregt	VERB	[Leitungsband]	11	p5	4	True
das	der	DET	ART	nk	Leitungsband	NOUN	[]	11	p5	4	False
Leitungsband	Leitungsband	NOUN	NN	nk	in	ADP	[das]	11	p5	4	False
angeregt	anregen	VERB	VVPP	oc	werden	AUX	[in]	11	p5	4	True
werden	werden	AUX	VAINF	oc	kann	AUX	[angeregt]	11	p5	4	False
.	--	PUNCT	$.	punct	kann	AUX	[]	11	p5	4	False
Weil	weil	SCONJ	KOUS	cp	ist	AUX	[]	11	p5	5	True
der	der	DET	ART	nk	Wellenvektor	NOUN	[]	11	p5	5	False
Wellenvektor	Wellenvektor	NOUN	NN	sb	ist	AUX	[der, Photons]	11	p5	5	False
des	der	DET	ART	nk	Photons	NOUN	[]	11	p5	5	False
Photons	Photon	NOUN	NN	ag	Wellenvektor	NOUN	[des]	11	p5	5	False
sehr	sehr	ADV	ADV	mo	klein	ADV	[]	11	p5	5	False
klein	klein	ADV	ADJD	pd	ist	AUX	[sehr]	11	p5	5	False
ist	sein	AUX	VAFIN	mo	wird	AUX	[Weil, Wellenvektor, klein]	11	p5	5	False
,	--	PUNCT	$,	punct	wird	AUX	[]	11	p5	5	False
wird	werden	AUX	VAFIN	ROOT	wird	AUX	[,, ist, Wahrscheinlichkeit, größer, ,, bleibt, .]	11	p5	5	True
die	der	DET	ART	nk	Wahrscheinlichkeit	NOUN	[]	11	p5	5	False
Wahrscheinlichkeit	Wahrscheinlichkeit	NOUN	NN	sb	wird	AUX	[die, für]	11	p5	5	False
für	für	ADP	APPR	mnr	Wahrscheinlichkeit	NOUN	[Übergang]	11	p5	5	False
einen	ein	DET	ART	nk	Übergang	NOUN	[]	11	p5	5	False
solchen	solcher	DET	PIAT	nk	Übergang	NOUN	[]	11	p5	5	False
Übergang	Übergang	NOUN	NN	nk	für	ADP	[einen, solchen]	11	p5	5	False
viel	viel	ADV	ADV	mo	größer	ADV	[]	11	p5	5	False
größer	groß	ADV	ADJD	pd	wird	AUX	[viel]	11	p5	5	False
,	--	PUNCT	$,	punct	wird	AUX	[]	11	p5	5	False
wenn	wenn	SCONJ	KOUS	cp	bleibt	VERB	[]	11	p5	5	False
der	der	DET	ART	nk	Wellenvektor	NOUN	[werden]	11	p5	5	False
Wellenvektor	Wellenvektor	NOUN	NN	sb	bleibt	VERB	[der, Elektrons]	11	p5	5	False
des	der	DET	ART	nk	Elektrons	NOUN	[]	11	p5	5	False
Elektrons	Elektron	NOUN	NN	ag	Wellenvektor	NOUN	[des]	11	p5	5	False
dabei	dabei	ADV	PROAV	mo	erhalten	VERB	[]	11	p5	5	False
erhalten	erhalten	VERB	VVPP	oc	bleibt	VERB	[dabei]	11	p5	5	True
bleibt	bleiben	VERB	VVFIN	mo	wird	AUX	[wenn, Wellenvektor, erhalten, muss, ,]	11	p5	5	False
,	--	PUNCT	$,	punct	bleibt	VERB	[]	11	p5	5	False
als	als	SCONJ	KOKOM	cm	werden	AUX	[]	11	p5	5	False
wenn	wenn	SCONJ	KOUS	cp	werden	AUX	[]	11	p5	5	False
wegen	wegen	ADP	APPR	mo	angeregt	VERB	[Impulserhaltung]	11	p5	5	False
der	der	DET	ART	nk	Impulserhaltung	NOUN	[]	11	p5	5	False
Impulserhaltung	Impulserhaltung	NOUN	NN	nk	wegen	ADP	[der, beim]	11	p5	5	False
beim	bei	ADP	APPRART	mnr	Impulserhaltung	NOUN	[Übergang]	11	p5	5	False
Übergang	Übergang	NOUN	NN	nk	beim	ADP	[]	11	p5	5	False
zusätzlich	zusätzlich	ADV	ADJD	mo	angeregt	VERB	[]	11	p5	5	False
ein	ein	DET	ART	nk	Phonon	NOUN	[]	11	p5	5	False
Phonon	Phonon	NOUN	NN	sb	angeregt	VERB	[ein]	11	p5	5	True
angeregt	anregen	VERB	VVPP	oc	werden	AUX	[wegen, zusätzlich, Phonon]	11	p5	5	False
werden	werden	AUX	VAINF	cc	muss	AUX	[als, wenn, angeregt]	11	p5	5	True
muss	muss	AUX	VMFIN	oc	bleibt	VERB	[werden]	11	p5	5	True
.	--	PUNCT	$.	punct	wird	AUX	[]	11	p5	5	False
Liegt	Liegt	VERB	VVFIN	re	so	ADV	[Minimum, senkrecht]	11	p5	6	False
das	der	DET	ART	nk	Minimum	NOUN	[]	11	p5	6	False
Minimum	Minimum	NOUN	NN	sb	Liegt	VERB	[das, Elektronenparabel, über]	11	p5	6	True
der	der	DET	ART	nk	Elektronenparabel	NOUN	[]	11	p5	6	False
Elektronenparabel	Elektronenparabel	NOUN	NN	ag	Minimum	NOUN	[der, im]	11	p5	6	False
im	in	ADP	APPRART	mnr	Elektronenparabel	NOUN	[Valenzband]	11	p5	6	False
Valenzband	Valenzband	NOUN	NN	nk	im	ADP	[]	11	p5	6	False
senkrecht	senkrecht	ADJ	ADJD	mo	über	ADP	[]	11	p5	6	True
über	über	ADP	APPR	op	Minimum	NOUN	[senkrecht, Maximum]	11	p5	6	True
dem	der	DET	ART	nk	Maximum	NOUN	[]	11	p5	6	False
Maximum	Maximum	NOUN	NN	nk	über	ADP	[dem, Löcherparabel]	11	p5	6	False
der	der	DET	ART	nk	Löcherparabel	NOUN	[]	11	p5	6	False
Löcherparabel	Löcherparabel	NOUN	NN	ag	Maximum	NOUN	[der]	11	p5	6	False
,	--	PUNCT	$,	punct	so	ADV	[]	11	p5	6	False
so	so	ADV	ADV	mo	sind	AUX	[Liegt, ,]	11	p5	6	False
sind	sein	AUX	VAFIN	ROOT	sind	AUX	[so, Übergänge, bereits, ab, möglich, .]	11	p5	6	False
senkrechte	senkrecht	ADJ	ADJA	nk	Übergänge	NOUN	[]	11	p5	6	False
Übergänge	Übergänge	NOUN	NN	sb	sind	AUX	[senkrechte]	11	p5	6	False
bereits	bereits	ADV	ADV	mo	sind	AUX	[]	11	p5	6	False
ab	ab	ADP	APPR	mo	sind	AUX	[Photonenenergien]	11	p5	6	False
Photonenenergien	Photonenenergi	NOUN	NN	nk	ab	ADP	[in]	11	p5	6	False
in	in	ADP	APPR	mnr	Photonenenergien	NOUN	[Größe]	11	p5	6	False
der	der	DET	ART	nk	Größe	NOUN	[]	11	p5	6	False
Größe	Größe	NOUN	NN	nk	in	ADP	[der, Bandlücke]	11	p5	6	False
der	der	DET	ART	nk	Bandlücke	NOUN	[]	11	p5	6	False
Bandlücke	Bandlücke	NOUN	NN	ag	Größe	NOUN	[der]	11	p5	6	False
möglich	möglich	ADV	ADJD	pd	sind	AUX	[]	11	p5	6	False
.	--	PUNCT	$.	punct	sind	AUX	[]	11	p5	6	False
Sind	sein	AUX	VAFIN	re	so	ADV	[Extrema, verschoben]	11	p5	7	False
die	der	DET	ART	nk	Extrema	NOUN	[]	11	p5	7	False
Extrema	Extrema	NOUN	NN	sb	Sind	AUX	[die]	11	p5	7	False
gegeneinander	gegeneinander	ADV	ADV	mo	verschoben	VERB	[]	11	p5	7	False
verschoben	verschieben	VERB	VVPP	oc	Sind	AUX	[gegeneinander]	11	p5	7	False
,	--	PUNCT	$,	punct	so	ADV	[]	11	p5	7	False
so	so	ADV	ADV	mo	sind	AUX	[Sind, ,]	11	p5	7	False
sind	sein	AUX	VAFIN	ROOT	sind	AUX	[so, Übergänge, bei, möglich, und , .]	11	p5	7	False
direkte	direkt	ADJ	ADJA	nk	Übergänge	NOUN	[]	11	p5	7	False
Übergänge	Übergänge	NOUN	NN	sb	sind	AUX	[direkte]	11	p5	7	False
nur	nur	ADV	ADV	mo	bei	ADP	[]	11	p5	7	False
bei	bei	ADP	APPR	mo	sind	AUX	[nur, Photonenenergien]	11	p5	7	False
höheren	hoch	ADJ	ADJA	nk	Photonenenergien	NOUN	[]	11	p5	7	False
Photonenenergien	Photonenenergi	NOUN	NN	nk	bei	ADP	[höheren]	11	p5	7	False
möglich	möglich	ADV	ADJD	pd	sind	AUX	[und]	11	p5	7	False
und	und	CCONJ	KON	cd	sind	AUX	[sind]	11	p5	7	True
indirekte	indirekt	ADJ	ADJA	nk	Übergänge	NOUN	[]	11	p5	7	False
Übergänge	Übergang	NOUN	NN	sb	sind	AUX	[indirekte, mit]	11	p5	7	False
mit	mit	ADP	APPR	mnr	Übergänge	NOUN	[Absorptionswahrscheinlichkeit]	11	p5	7	False
wesentlich	wesentlich	ADV	ADJD	mo	kleinerer	ADJ	[]	11	p5	7	False
kleinerer	klein	ADJ	ADJA	nk	Absorptionswahrscheinlichkeit	NOUN	[wesentlich]	11	p5	7	False
Absorptionswahrscheinlichkeit	Absorptionswahrscheinlichkeit	NOUN	NN	nk	mit	ADP	[kleinerer]	11	p5	7	False
sind	sein	AUX	VAFIN	cj	und	CCONJ	[Übergänge, Möglichkeit]	11	p5	7	True
die	der	DET	ART	nk	Möglichkeit	NOUN	[]	11	p5	7	False
einzige	einzig	ADJ	ADJA	nk	Möglichkeit	NOUN	[]	11	p5	7	False
Möglichkeit	Möglichkeit	NOUN	NN	pd	sind	AUX	[die, einzige, für]	11	p5	7	False
für	für	ADP	APPR	mnr	Möglichkeit	NOUN	[Photonenabsorption]	11	p5	7	False
Photonenabsorption	Photonenabsorption	NOUN	NN	nk	für	ADP	[]	11	p5	7	False
.	--	PUNCT	$.	punct	sind	AUX	[]	11	p5	7	False
